Batch Number,B2600056,,,,,,
Category,Aquaculture,,,,,,
Specie,Cold Fresh Water Fish,,,,,,
Family,Salmonoid,,,,,,
Brand,A'FLAKES,,,,,,
Product Code,FTT207002,,,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,,,
NIR-Code,Y20260214-00111,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
1357,0.70488249,2313756.503,456494.0969,,,,
1358,0.70572673,2308662.481,454604.4831,,,,
1359,0.70654625,2304690.719,452966.8275,,,,
1360,0.70726076,2300770.441,451452.9899,,,,
1361,0.70797109,2293668.707,449323.9863,,,,
1362,0.70877486,2281627.673,446138.7207,,,,
1363,0.70960769,2270865.927,443183.7273,,,,
1364,0.71036616,2268475.95,441944.7941,,,,
1365,0.71109238,2270701.445,441639.2416,,,,
1366,0.7119047,2268870.804,440458.5749,,,,
1367,0.71280985,2260443.308,437908.8958,,,,
1368,0.71371461,2247976.079,434587.3417,,,,
1369,0.71457526,2235296.681,431280.5914,,,,
1370,0.71542154,2227747.477,428987.2873,,,,
1371,0.716276,2227146.014,428028.4987,,,,
1372,0.71714893,2226931.315,427127.8495,,,,
1373,0.71805875,2221328.283,425161.5674,,,,
1374,0.71902517,2212477.51,422526.2508,,,,
1375,0.72005577,2204047.98,419918.7564,,,,
1376,0.72110834,2196335.115,417436.3535,,,,
1377,0.72212666,2188223.527,414920.6249,,,,
1378,0.72313942,2179574.022,412317.9085,,,,
1379,0.72423547,2170957.561,409652.7421,,,,
1380,0.7254205,2162638.652,406970.9985,,,,
1381,0.72659726,2154493.538,404341.1442,,,,
1382,0.72772408,2146148.713,401731.3551,,,,
1383,0.72888596,2136784.104,398909.7803,,,,
1384,0.73015377,2126113.668,395760.7362,,,,
1385,0.73148804,2115808.533,392634.384,,,,
1386,0.73283022,2107462.326,389878.7837,,,,
1387,0.7341789,2099850.162,387266.0328,,,,
1388,0.7355585,2090957.945,384403.0228,,,,
1389,0.73698973,2081140.902,381339.4635,,,,
1390,0.73848431,2072114.21,378381.0544,,,,
1391,0.74001137,2064337.929,375637.9192,,,,
1392,0.74150301,2057053.504,373028.9812,,,,
1393,0.74296152,2050122.531,370525.67,,,,
1394,0.74449979,2044441.022,368192.3811,,,,
1395,0.74618028,2039724.538,365924.2901,,,,
1396,0.74791769,2032474.105,363167.7935,,,,
1397,0.74964294,2020520.975,359600.6154,,,,
1398,0.75141355,2009521.046,356187.7741,,,,
1399,0.75329095,2005914.787,354014.8945,,,,
1400,0.75525745,2006559.983,352528.8772,,,,
1401,0.75728508,2004451.317,350518.0863,,,,
1402,0.75935943,1998059.204,347735.417,,,,
1403,0.7614595,1989812.027,344629.5846,,,,
1404,0.76359752,1982807.996,341730.0243,,,,
1405,0.76582213,1980767.985,339634.2473,,,,
1406,0.76813863,1984133.427,338401.4712,,,,
1407,0.7705033,1987436.951,337124.2982,,,,
1408,0.77290027,1986763.041,335155.0752,,,,
1409,0.77534434,1984434.599,332883.6411,,,,
1410,0.77783454,1983332.635,330796.5878,,,,
1411,0.78033213,1983658.041,328953.6225,,,,
1412,0.78280039,1984626.92,327249.1186,,,,
1413,0.78528816,1983965.457,325271.4528,,,,
1414,0.78788921,1979064.524,322530.4682,,,,
1415,0.79057234,1973007.034,319562.8529,,,,
1416,0.79317791,1972992.235,317648.9789,,,,
1417,0.7956507,1979433.923,316876.7014,,,,
1418,0.79811902,1984677.581,315915.509,,,,
1419,0.80065396,1983969.446,313964.844,,,,
1420,0.80314433,1978688.41,311338.6792,,,,
1421,0.80550778,1971720.677,308558.5715,,,,
1422,0.80782486,1968425.485,306403.7796,,,,
1423,0.81016051,1972675.648,305418.3813,,,,
1424,0.81245684,1979292.826,304826.8441,,,,
1425,0.814656,1981418.329,303612.8696,,,,
1426,0.81675463,1979694.324,301886.3747,,,,
1427,0.81875591,1978039.638,300247.2794,,,,
1428,0.8206813,1977419.985,298825.4721,,,,
1429,0.8225746,1976695.054,297416.5092,,,,
1430,0.82444481,1975496.748,295958.9727,,,,
1431,0.82625746,1974344.913,294554.4333,,,,
1432,0.82800309,1973528.237,293251.5109,,,,
1433,0.8297209,1972879.498,291997.8518,,,,
1434,0.83141099,1972072.952,290744.8206,,,,
1435,0.83295939,1970488.15,289477.2509,,,,
1436,0.83429165,1967822.393,288200.1817,,,,
1437,0.83556437,1965232.819,286978.6863,,,,
1438,0.83694824,1963916.376,285874.0633,,,,
1439,0.83833502,1962982.126,284827.1114,,,,
1440,0.83952718,1960880.758,283742.2507,,,,
1441,0.84053269,1957799.581,282641.2464,,,,
1442,0.84147883,1954924.06,281611.9373,,,,
1443,0.84242975,1952568.494,280657.4223,,,,
1444,0.84339203,1950267.118,279706.1845,,,,
1445,0.84435321,1948056.018,278771.4112,,,,
1446,0.84527621,1946662.043,277980.5123,,,,
1447,0.84611834,1945413.789,277264.108,,,,
1448,0.84683443,1940786.646,276148.9324,,,,
1449,0.84742192,1931471.043,274451.924,,,,
1450,0.84799424,1923797.137,273001.4996,,,,
1451,0.8486443,1923314.518,272524.7859,,,,
1452,0.8492949,1925364.291,272406.8431,,,,
1453,0.84984756,1923235.395,271759.5923,,,,
1454,0.85035007,1916714.944,270525.0322,,,,
1455,0.85089991,1908495.68,269024.151,,,,
1456,0.85145727,1901870.385,267746.4032,,,,
1457,0.85189514,1900282.431,267253.263,,,,
1458,0.85221369,1902382.899,267352.499,,,,
1459,0.85253839,1902385.333,267153.0296,,,,
1460,0.85290947,1898173.059,266333.828,,,,
1461,0.85323944,1892857.358,265386.2693,,,,
1462,0.85350238,1888677.371,264639.9471,,,,
1463,0.85381864,1885403.603,263988.9159,,,,
1464,0.8542533,1881953.768,263242.2853,,,,
1465,0.85465613,1875601.391,262110.4972,,,,
1466,0.85488722,1864934.79,260481.2298,,,,
1467,0.85502421,1855609.709,259097.0239,,,,
1468,0.85518999,1853690.057,258730.2019,,,,
1469,0.85540944,1855148.81,258803.0043,,,,
1470,0.85566879,1852458.225,258273.374,,,,
1471,0.85594508,1844180.098,256955.6998,,,,
1472,0.85620791,1832560.16,255182.1739,,,,
1473,0.85642794,1821632.568,253532.0327,,,,
1474,0.85657781,1816695.7,252757.69,,,,
1475,0.85669196,1817297.597,252774.9827,,,,
1476,0.85687868,1816267.292,252523.083,,,,
1477,0.85715153,1810225.084,251524.9367,,,,
1478,0.85735677,1802653.786,250354.586,,,,
1479,0.8574376,1796212.805,249413.6306,,,,
1480,0.85761032,1790147.001,248472.5268,,,,
1481,0.85803031,1783572.114,247320.6405,,,,
1482,0.85850507,1776804.272,246112.9792,,,,
1483,0.85881913,1770298.985,245034.646,,,,
1484,0.85902258,1763962.993,244043.2978,,,,
1485,0.85923716,1757513.912,243030.9651,,,,
1486,0.85950159,1750512.068,241915.3991,,,,
1487,0.85981816,1742546.503,240639.1134,,,,
1488,0.86018536,1734241.357,239289.7974,,,,
1489,0.8605938,1726766.57,238034.4586,,,,
1490,0.86095209,1719937.423,236897.5414,,,,
1491,0.86110696,1712472.197,235785.2166,,,,
1492,0.86110078,1704089.456,234634.3611,,,,
1493,0.86120054,1695668.555,233421.2669,,,,
1494,0.86149548,1687654.061,232160.2984,,,,
1495,0.86177568,1679728.69,230921.0144,,,,
1496,0.86190025,1671826.703,229768.7749,,,,
1497,0.86193396,1664544.617,228750.198,,,,
1498,0.86194935,1657657.633,227795.6803,,,,
1499,0.86196247,1648326.584,226506.5654,,,,
1500,0.86197231,1634888.786,224654.9058,,,,
1501,0.86194945,1622296.784,222936.3343,,,,
1502,0.86185836,1615642.754,222068.5115,,,,
1503,0.86167246,1611503.925,221594.4632,,,,
1504,0.86137833,1604166.999,220735.0233,,,,
1505,0.86105191,1593167.24,219386.2782,,,,
1506,0.8608012,1580593.265,217780.4679,,,,
1507,0.8605816,1569375.141,216344.1574,,,,
1508,0.86025788,1562688.031,215582.9486,,,,
1509,0.85983513,1559075.573,215294.0565,,,,
1510,0.85943033,1553376.905,214707.1528,,,,
1511,0.85906524,1544246.868,213624.7104,,,,
1512,0.85866004,1534573.464,212484.6925,,,,
1513,0.85820034,1525989.783,211519.9246,,,,
1514,0.85777014,1518050.21,210627.946,,,,
1515,0.85738335,1509589.046,209640.5967,,,,
1516,0.85690782,1498411.375,208316.2934,,,,
1517,0.85625989,1484454.482,206684.0638,,,,
1518,0.85552674,1473053.506,205443.2043,,,,
1519,0.8548205,1467661.743,205024.366,,,,
1520,0.85421323,1463255.376,204694.84,,,,
1521,0.85373438,1454512.223,203696.2314,,,,
1522,0.85330738,1441855.203,202122.3192,,,,
1523,0.85283863,1427503.624,200326.584,,,,
1524,0.85228758,1415306.871,198867.1449,,,,
1525,0.85164979,1408747.938,198236.4484,,,,
1526,0.85101538,1404610.664,197943.1962,,,,
1527,0.85049083,1397316.415,197153.2479,,,,
1528,0.8500181,1386993.153,195909.827,,,,
1529,0.8494643,1376790.199,194716.8189,,,,
1530,0.84887489,1367481.567,193662.9697,,,,
1531,0.84840957,1358184.453,192552.5099,,,,
1532,0.84799271,1348687.741,191389.7601,,,,
1533,0.84734675,1339386.496,190352.7555,,,,
1534,0.84647898,1330383.115,189451.3658,,,,
1535,0.84571405,1321441.664,188509.8063,,,,
1536,0.84517875,1312303.547,187437.099,,,,
1537,0.84471089,1302707.812,186267.0893,,,,
1538,0.84423282,1292761.884,185048.5656,,,,
1539,0.84384231,1283168.053,183840.5161,,,,
1540,0.8435267,1274196.961,182687.9354,,,,
1541,0.84301344,1265155.297,181606.0875,,,,
1542,0.84219161,1255613.234,180577.7655,,,,
1543,0.84143551,1246055.828,179515.5175,,,,
1544,0.84101788,1236887.893,178366.1589,,,,
1545,0.8406677,1227873.255,177209.0259,,,,
1546,0.84010876,1218834.586,176131.0843,,,,
1547,0.83943834,1210234.751,175158.5255,,,,
1548,0.83881621,1202206.501,174246.0191,,,,
1549,0.83828356,1192796.951,173094.3774,,,,
1550,0.83782855,1180401.792,171475.1971,,,,
1551,0.83734869,1168304.294,169905.4408,,,,
1552,0.83674615,1160432.074,168994.8906,,,,
1553,0.8361261,1154516.435,168373.6074,,,,
1554,0.83564067,1146361.367,167371.2554,,,,
1555,0.83522962,1135674.702,165967.9883,,,,
1556,0.83475291,1124035.563,164447.451,,,,
1557,0.83424034,1113602.663,163113.5061,,,,
1558,0.83380884,1106508.369,162235.489,,,,
1559,0.83345156,1101203.702,161590.6022,,,,
1560,0.83308538,1094104.347,160684.2703,,,,
1561,0.83273692,1084965.954,159470.0703,,,,
1562,0.83250918,1075855.409,158213.9331,,,,
1563,0.83236415,1067533.555,157042.5662,,,,
1564,0.8321487,1059631.293,155957.4322,,,,
1565,0.83181674,1051016.764,154807.8242,,,,
1566,0.83142442,1040026.669,153327.5016,,,,
1567,0.83104,1028041.279,151694.7497,,,,
1568,0.83074384,1019388.875,150520.6384,,,,
1569,0.83053386,1014216.104,149829.2616,,,,
1570,0.83030723,1007908.334,148975.142,,,,
1571,0.83003723,998272.9062,147642.7268,,,,
1572,0.82980289,986439.4015,145971.3162,,,,
1573,0.82960631,974549.5764,144277.1736,,,,
1574,0.82933349,965777.7677,143068.3992,,,,
1575,0.82897777,960394.4558,142387.5045,,,,
1576,0.82870026,954342.9059,141580.7452,,,,
1577,0.8285304,945700.2122,140353.4482,,,,
1578,0.82826988,936449.2167,139063.8828,,,,
1579,0.82782912,927865.7437,137929.1363,,,,
1580,0.82734473,919448.4487,136830.4189,,,,
1581,0.82691885,910847.6777,135683.4593,,,,
1582,0.82654718,902294.2942,134524.3891,,,,
1583,0.82617172,893952.5654,133395.9832,,,,
1584,0.82565222,885744.8324,132329.4194,,,,
1585,0.82494737,877480.8003,131307.7163,,,,
1586,0.82423886,868802.5484,130221.3584,,,,
1587,0.82368479,859684.9527,129019.257,,,,
1588,0.82333411,850825.9749,127792.8716,,,,
1589,0.82309162,842559.2758,126621.9059,,,,
1590,0.82257543,834260.4194,125523.8366,,,,
1591,0.82164928,825543.6801,124477.4759,,,,
1592,0.82081692,816801.2634,123395.546,,,,
1593,0.82036046,808319.1047,122242.5455,,,,
1594,0.81985602,799930.7719,121114.5687,,,,
1595,0.81903261,791578.7735,120077.4705,,,,
1596,0.81819315,783571.2428,119092.7529,,,,
1597,0.81758169,775681.1044,118059.6571,,,,
1598,0.8171241,766422.7975,116773.5055,,,,
1599,0.81666545,755582.1968,115243.4549,,,,
1600,0.81597822,745999.2764,113962.0315,,,,
1601,0.81502837,739026.816,113144.0788,,,,
1602,0.81420239,732117.6289,112299.6683,,,,
1603,0.81367576,723452.8055,111105.2156,,,,
1604,0.81309389,713652.5013,109747.0623,,,,
1605,0.81225921,703867.3834,108450.5176,,,,
1606,0.8114254,695692.7409,107396.9818,,,,
1607,0.81075249,689381.6501,106587.734,,,,
1608,0.81010485,682673.4174,105708.0696,,,,
1609,0.80940164,674435.0932,104601.6455,,,,
1610,0.8087295,665901.41,103438.0754,,,,
1611,0.80811854,657900.2612,102339.0833,,,,
1612,0.80747154,650241.2981,101298.4979,,,,
1613,0.80678106,642315.9738,100223.0606,,,,
1614,0.80618867,633076.315,98916.19255,,,,
1615,0.80563985,623084.3594,97478.0885,,,,
1616,0.80480885,615017.8009,96400.39969,,,,
1617,0.80380775,609087.7423,95691.22402,,,,
1618,0.80327827,602421.7946,94759.42207,,,,
1619,0.80316968,593832.2773,93431.67279,,,,
1620,0.80265808,584172.4855,92020.16622,,,,
1621,0.80165665,574847.6607,90760.3407,,,,
1622,0.80084754,567560.4044,89776.88884,,,,
1623,0.80037599,561725.3954,88950.4343,,,,
1624,0.79988836,554979.838,87980.98995,,,,
1625,0.79926681,547076.7662,86852.3276,,,,
1626,0.79859564,539262.154,85744.11186,,,,
1627,0.79801449,531794.2659,84669.92133,,,,
1628,0.79765411,524325.7076,83550.11361,,,,
1629,0.79726738,516798.3338,82424.00647,,,,
1630,0.79648892,509311.9179,81375.73353,,,,
1631,0.7956679,501968.9067,80354.26166,,,,
1632,0.79534768,494804.2243,79265.77632,,,,
1633,0.7952118,487458.7886,78113.50166,,,,
1634,0.79476877,479617.3847,76935.38704,,,,
1635,0.79428675,471819.0888,75768.51253,,,,
1636,0.7940711,464599.6094,74646.20623,,,,
1637,0.79366068,457587.3803,73589.07758,,,,
1638,0.79273389,450396.6633,72587.406,,,,
1639,0.79195486,443187.1319,71553.73041,,,,
1640,0.79174613,436094.6006,70442.47038,,,,
1641,0.79152436,428991.2455,69330.45795,,,,
1642,0.79105379,421894.358,68257.4288,,,,
1643,0.79098324,415116.8786,67171.82634,,,,
1644,0.7913006,408415.3278,66039.14364,,,,
1645,0.79097243,400826.6952,64861.08496,,,,
1646,0.79006645,392710.2613,63680.40312,,,,
1647,0.78986831,385698.7655,62571.98622,,,,
1648,0.79045111,379635.8182,61505.79991,,,,
1649,0.79089165,373062.6393,60379.58223,,,,
1650,0.79089442,365693.6313,59186.54293,,,,
1651,0.790591,357976.4814,57978.03474,,,,
1652,0.79035363,350645.1044,56821.69079,,,,
1653,0.7905708,344246.7848,55756.96137,,,,
1654,0.79112969,337915.0333,54661.03209,,,,
1655,0.79181309,330769.9398,53421.1144,,,,
1656,0.79258041,323216.8949,52109.1084,,,,
1657,0.79334709,315727.8259,50811.93862,,,,
1658,0.79385084,308347.0658,49566.58294,,,,
1659,0.79403745,300785.0378,48330.22103,,,,
1660,0.79424651,292371.3546,46955.69887,,,,
1661,0.79473027,283473.5553,45476.0027,,,,
1662,0.79558163,275461.5155,44104.13397,,,,
1663,0.79675857,268012.6805,42795.36844,,,,
1664,0.79812144,259712.9622,41340.16289,,,,
1665,0.79942794,250432.6004,39743.20794,,,,
1666,0.80043854,240708.88,38111.28345,,,,
1667,0.80136169,231276.7499,36540.14635,,,,
1668,0.80243532,222530.4448,35071.48161,,,,
1669,0.80345358,213662.7386,33595.04378,,,,
1670,0.80456827,204193.9673,32023.93043,,,,
1671,0.80685316,194673.9458,30370.69093,,,,
1672,0.80994262,185374.5305,28714.90883,,,,
1673,0.81135322,176116.3409,27192.33061,,,,
1674,0.81098841,166906.5959,25792.00426,,,,
1675,0.81097786,157902.2237,24401.15529,,,,
1676,0.81237899,149193.8978,22981.16662,,,,
1677,0.81529562,140794.2261,21542.15907,,,,
1678,0.81796177,132522.8679,20152.50583,,,,
1679,0.81923949,124320.1344,18849.59303,,,,
1680,0.82177232,116521.8774,17564.47425,,,,
1681,0.82580694,109221.898,16311.83366,,,,
1682,0.82648222,102128.4305,15228.75628,,,,
1683,0.82473739,95274.018,14263.86086,,,,
1684,0.82706359,88928.39149,13242.70925,,,,
1685,0.83175662,83054.76671,12235.11186,,,,
1686,0.83373931,77508.8067,11366.10695,,,,
1687,0.83554623,72267.30491,10553.47843,,,,
1688,0.83933356,67338.59416,9748.335915,,,,
1689,0.84049889,62735.92057,9057.688594,,,,
1690,0.83909469,58449.76995,8466.192075,,,,
1691,0.84232811,54449.81678,7828.315338,,,,
1692,0.84909998,50744.24584,7182.68505,,,,
1693,0.85279048,47346.77739,6645.075931,,,,
1694,0.85361945,44194.72125,6190.859584,,,,
1695,0.85405437,41233.41261,5770.253726,,,,
1696,0.85540562,38472.17592,5367.11788,,,,
1697,0.85618596,35907.86621,5000.38719,,,,
1698,0.85219157,33523.84115,4711.532615,,,,
1699,0.84947516,31390.71274,4439.417785,,,,
1700,0.85712013,29570.72175,4109.053469,,,,
